011111000111001110002112022210002100;1;1.0
011111001111022111022222012200102000;0;0.0
211111211111221111211111222211122021;1;1.0
011111222111221211212221222201220021;0;0.0
011111202111222221212221221011200000;0;0.0
002000012111002100001100010000000000;1;-1.0
011111012111011221011122022222020000;0;0.0
011111000111001110011112022210022100;1;1.0
011111012111022220002122112200022000;0;0.0
011111000212001120001220011000100000;1;1.0
211111111111111111212121222011222201;0;0.0
000200000220001210002221000000000000;1;1.0
011111011211112222212122211012210000;3;1.0
011111000111001120002112022201002100;2;0.0
011111011111111221022212022200021111;1;1.0
211111211111221211212112221112020120;2;0.0
011111101111122211102221022200000000;1;1.0
000000000120001220002120021010000000;1;1.0
000000000111022200011100000000000000;6;-4.0
111111112111121211001112021102021020;1;1.0
011111012111121211222221022201020021;1;1.0
011111112111022221222221022101020001;0;0.0
211111121211112221111121121011102101;1;1.0
011111012211102220012122021000000000;1;1.0
000000012111022100001100010000000000;3;1.0
211111221111222111212111221100111100;164;164.0
011111012111022221002122111102020000;1;1.0
002211000211001210002110022210000000;1;1.0
011111012111121111202122022102020000;0;0.0
011111011111111221102122021210221111;1;1.0
211111211111222211202112222112020000;0;0.0
002211000211001220011122021000000000;1;1.0
011111000211002210022112021010000000;1;1.0
011111000211102220222122021000000000;0;0.0
111111211111221111222111222111000100;161;161.0
011111012211002222022112021010000000;0;0.0
111111112111121211002122022102020120;1;1.0
111111112111121211112222122202020020;14;14.0
011111012111022121001212012200120200;1;1.0
111111212111221211212121022201020021;1;1.0
011111011111111121021212012200111220;1;1.0
011111221111022212112222121110200000;0;0.0
011111001111022211002122021200012000;1;1.0
011111012111022220002122111100020000;1;-1.0
002211000211001210002120021000000000;3125;2987.0
000201000210001210002110021010000000;1;1.0
011111210111211222212222221010200000;1;-1.0
011111011111111221122221122201221111;1;1.0
211111211111211221211121222101020001;1;1.0
011111221111022112111222012210100000;1;1.0
011111000211001220011222022200002000;0;0.0
011111011111111221112122022220221111;0;0.0
000000002220002210012100010000010000;1;-1.0
011111001111001220021122021000000000;1;1.0
211111221111222111221111212210110201;0;0.0
111111121111121111021211122201122222;0;0.0
011111012211002110022122011112102000;1;1.0
000000002111002200012100001000010000;1;-1.0
011111221111211111202112222200020020;0;0.0
011111121111122111111111211220110000;161;161.0
011111101111122122101120222100100100;4;2.0
011111222111222221212221222211222000;0;0.0
011111101111121222101220012200021000;0;0.0
000000001120021100022110020000000000;1;-1.0
211111221111222111221211211111111112;76;76.0
011111221111022122121220222200100000;0;0.0
011111012211102221222111222111222021;0;0.0
011111211111121221102221021201221111;0;0.0
011111221111022112112122021110000100;1;1.0
211111021211212110111122111012112000;0;0.0
211111021111021221012222112102111200;0;0.0
011111211111221221222112022110021200;0;0.0
111111112111121211112122122202020020;13;13.0
111111121111111111222222121110102222;0;0.0
011111012111022121001112222200120020;0;0.0
011111000211001220001222021200001000;1;1.0
000000000111001200002100121000200000;2;-2.0
111111121111111111011222112200102222;1;1.0
211111021111112221022211022101021200;1;1.0
011111012111001220012122111000000000;1;1.0
000000000120001120002210021001000000;1;-1.0
011111001111021120222122221100200000;0;0.0
111111111111121112121122112110100100;1;1.0
011111011111111221002222021202021220;0;0.0
000000001120021110222100120000000000;1;-1.0
111111211111021212112122022210000000;340;340.0
211111021211112221212121211011210001;1;-1.0
011111012111022221002121022101020001;1;1.0
011111222111221111212122221102220120;0;0.0
011111012111222220021122022100020000;0;0.0
011111000111021220011122022100020000;1;1.0
011111011111111221002221021201021111;1;1.0
011111121111122122111220222100100010;1;1.0
011111011111111121022222012202111220;0;0.0
000000000120021220011220001000000000;1;-1.0
111111211111221212122122022210002100;0;0.0
000002000121001110002100121000200000;1;-1.0
011111011111111221102222011202021220;9;9.0
011111012111121111202112022100020120;1;1.0
000000002220011110002100000000000000;1;-1.0
011111201111221121212211222211222000;353;353.0
111111121111111111011222112200102210;371;371.0
011111201111111111102222022200002000;1;-1.0
211111022111122211221212021102021020;0;0.0
000000000120022200111100021000000000;1;-1.0
000000001120021200021100021000000000;1;-1.0
011111001111222212102210022210000000;1;1.0
111111121111122111002122021200012000;1;1.0
011111012111022211002212022122020002;0;0.0
011111012111222221021122022102020000;0;0.0
211111211111222111222222222112120000;0;0.0
011111001111021220001122121000200000;4;2.0
211111111211112211211211221221222221;21;21.0
211111011111112221102122022102020000;57;45.0
111111111111111211102122022202020020;1;1.0
011111100111121111122111122211111111;1;1.0
111111121111112111001222022100002010;1;1.0
011111000111001120011212022201022100;1;1.0
011111101111122122101220211200101000;1;-1.0
011111101111122122102210022201000000;1;-1.0
211111021111112221022212022100021200;0;0.0
211111211111221111211112221112111120;2;2.0
011111011111111221122222122202221220;0;0.0
211111221111212211211212221122021222;8;8.0
000000002111002200001111010000000000;1;-1.0
011111000111001120001122012200102100;1;1.0
000000011111001200002100000000000000;3;-3.0
000000000120001111002220000000000000;1;-1.0
011111011111111211102112021112221220;1;1.0
011111221111021222111220011200001000;1;1.0
011111000211001211002112022210002000;1;1.0
011111011111111221112112022200221220;0;0.0
000000000120001110002100121000200000;2;-1.0
011111012211002120022122012000102000;0;0.0
211111021111022221022212012100111200;0;0.0
000000001120021200012100120000000000;4;0.0
011111001111001210002122021200222000;0;0.0
111111211111221212121122011210001000;1;1.0
000002000121022200111100021000000000;1;-1.0
111111111111121111022112011110102000;1;1.0
011111000111021122221222221110221000;1;-1.0
011111212111111211011122022202020020;0;0.0
211111111111102221222111211111210201;1;1.0
011111012211002120021122011000100000;1;1.0
011111012111022222002112022110020000;0;0.0
011111001111001120002122022220002100;0;0.0
011111000211001222002220022200000000;0;0.0
011111011211112221012121022011222001;1;1.0
000201000222001121002210021001000000;1;1.0
211111221111122221022212022100021110;0;0.0
011111200111221222212222211010210000;363;359.0
000001000110022100011100000000000000;6;-4.0
011111000211002220022122021000000000;0;0.0
011111011111111221002222111220021220;1;-1.0
011111000211001122001220012200100000;1;1.0
011111012111011221011112022200020020;2;1.0
011111011111011221102222011202021220;0;0.0
211111221111212211211212212222120222;2;0.0
211111021111011221101122011102021000;1;0.0
011111011111111221112112022200221111;2;0.0
011111201111121111002112022210002000;1;1.0
011111000211001210002122022012020000;0;0.0
111111211111221121212121221111222120;1;1.0
000012000112001112002100000000000000;1;-1.0
011111121111122112111222222210100000;0;0.0
111111111111121111002112022210002000;1;1.0
211111111111111111212121212011210201;15;15.0
111111211111221212222122221220001120;0;0.0
011111011111111221022222022102022222;0;0.0
111111211111221121212121221111222111;338;338.0
011111201111121111001222012200102000;1;1.0
011111001111001220002222022000020000;4;2.0
211111220111212222212222222210210000;0;0.0
011111000111001111011211022201022220;1;1.0
111111112111121211001112022222021020;0;0.0
011111000111001120002122022200002100;0;0.0
002211000211001210001220021200001000;1;1.0
000000000120001120002120000010000000;1;-1.0
011111012211002110022122011012112000;1;1.0
111111111111121111121111112211100120;150;150.0
011111011111111221012122122222021220;1;1.0
111111211111221121212111222211222000;351;351.0
011111001111021211012222022200002000;1;1.0
011111012211102122011122011012100000;1;1.0
011111012211102222012122111012210000;167;165.0
211111021111222221121112012100111110;1;1.0
011111201111022122102120022100000100;1;1.0
011111010211021222002112121010200000;2;0.0
011111012111022221002111022201020020;1;1.0
011111211111221211222112211112221220;0;0.0
211111211111122221102222111122020000;0;0.0
011111211111211221211112222100021200;0;0.0
211111221111222111211111211210110001;1;1.0
011111000111022220002122021200011100;0;0.0
111111211111221212221122221110001100;1;1.0
011111222111222111211212012220120020;0;0.0
011111011111211221211121222101020001;1;1.0
011111111111211221221221221101021001;1;1.0
011111001111022212002210022210000000;1;0.0
011111001111012222102220022200000000;738;721.0
011111001111022122002120022100000100;1;1.0
000000000111001200002100000000000000;31;-21.0
011111201111021222122220011200001000;0;0.0
011111012211002210111122021012000000;1;-1.0
211111211111211221211122222102020000;0;0.0
011111112111012221001122022102020000;2;0.0
211111021111112121021212012100111200;1;1.0
011111012211002110021122011012100000;158;158.0
111111121111122111022211012201102000;1;1.0
011111011211112222012222022222222100;0;0.0
011111012111121111201112012200120020;1;1.0
011111001111022111002211022201002000;1;1.0
000000000111022100011100012000000000;2;0.0
011111012111011220011222022200020200;0;0.0
002211000211001120001122011000100000;1;1.0
011111012211102210012122021012002100;1;1.0
010000001220001210001100001200000000;1;1.0
000000000120001110002221000000000000;4;0.0
011111000111001120011222012200111100;1;1.0
011111200111221122212122221110210100;1;1.0
000000000111022100012100011100000100;1;-1.0
011111012111111211002112022222020220;0;0.0
000000000120001200011100021000000000;9;-5.0
000000000120001120001220011000100000;2;-2.0
000000012111011200011120010000000000;1;1.0
011111012111022121001122012102120000;1;1.0
011111201111022212102210022210000000;1;1.0
211111211111121221101122011102021000;1;1.0
011111000222001220002220111000000000;2;0.0
000001000110022100012100000100000100;1;-1.0
011111000111001220012222111200000000;0;0.0
011111012211102222012122011012010000;173;169.0
002211000210001111002220021000000000;1;1.0
211111021211112211211211221221222221;0;0.0
000000001120021200022100020000000000;1;-1.0
011111212211011110012122011012010000;1;-1.0
011111222211021110022122021012000000;0;0.0
211111222211202221222111211111210001;0;0.0
011111000211022221002111121011200000;1;1.0
000002000121021200011100111000000000;1;-1.0
011111012111022120001122012100120000;1;1.0
011111012211002222111112021010000000;1;-1.0
011111001111222212102120022200012000;0;0.0
011111222111221111212112021100020120;1;1.0
011111012111111111002212022200020200;1;1.0
011111011111111121021222012222111200;0;0.0
011111011111021121021212012100111200;1;1.0
011111011211111211212221222221210021;0;0.0
111111111111111111221112021110102210;0;0.0
111111111111121111121111111211111111;146;146.0
011111000211022210002112121010200000;379;363.0
000002010121011200011100000000000000;1;-1.0
011111112111012220001122022100020000;4;2.0
211111021111221221111112112100111200;1;1.0
011111000211001211002221022201002000;1;1.0
011111011111111121021222012220111220;0;0.0
000000000111022200012100001000000100;1;-1.0
011111001111222122122220012200100000;0;0.0
111111112111121211112221122201020021;1;1.0
000002000121001110002100021000000000;2;-2.0
011111012111011221011222022202020200;0;0.0
211111221111222111212211222210111110;71;71.0
011111221111112111102212022220020020;0;0.0
011111011111111221002222111202021220;1;1.0
011111012211002220111122021000000000;1;1.0
011111011111222121222221222101120001;0;0.0
000001000110001120002220000000000000;3;0.0
011111201111021222101220011200001000;3;1.0
011111001111021122001112121010200000;1;0.0
011111012111111111002112022200020020;105;103.0
011111001111111111002222022200002000;401;399.0
111111121111122111002122022200002220;0;0.0
011111101111121222101220011200001000;1;1.0
011111111111011220021222021100021000;1;1.0
011111012111022211002112022112020000;1;1.0
211111111111102221222121212011210201;0;0.0
011111000111001120002112022201002220;0;0.0
000000011120221200011100000000000000;2;0.0
011111011111221221201121221101021001;1;1.0
011111001111221222112220022200000000;1;1.0
011111012111022221002122121102220000;0;0.0
011111220111222222211222221210211000;0;0.0
000200012220221110011100000000000000;1;-1.0
002211000211001111002122021000000000;1;1.0
011111011111111121002211021111021220;1;1.0
011111001111012211102222022200002000;3;1.0
000000000120001110002100021000000000;3162;2997.0
211111221111222111212211221111111122;34;34.0
011111011111111221102222111202221220;6;6.0
011111011211122221221221222111211111;0;0.0
011111111111212221222221222101020001;0;0.0
000001010110011100012100000200000000;2;-2.0
011111211111121221012212111100021200;1;1.0
011111012111121111202112022220020120;0;0.0
011111012111121111221222222202120020;0;0.0
211111221111122221022211022101021200;0;0.0
011111010211021220002122021000000000;1;0.0
011111000111021122222222222110220000;0;0.0
211111111111102221222221222211210111;0;0.0
011111011111111211002112021112021220;1;1.0
211111220111212221212221222211222000;0;0.0
000000000120001110002221021000000000;1;-1.0
011111011111222221102121022101020001;42;42.0
011111011111111221002212021200021220;38;30.0
011111011211111111211111222111222021;34;34.0
011111011111012221102212022200020200;1;1.0
211111222211221111212121211011210001;0;0.0
011111001111022211002221022200000000;1;1.0
111111211111221212112122111110002100;165;165.0
011111012211102221012121021011210001;1;1.0
011111010111021220002122022100020000;366;316.0
011111012111111211001112022222021020;0;0.0
011111001111022120001222012000120000;1;1.0
011111012111022220002122022100020000;0;0.0
111111121111112111021222012200102210;0;0.0
011111200111221121212121221111222100;1;1.0
011111112111012221022222022102020000;0;0.0
011111211111111221112112022100221200;0;0.0
000002000122001112001100001000000000;2;-2.0
011111000211001220002122021000012000;1;1.0
211111211111212221221112222100111110;1;1.0
011111012111011221011122022102020000;1;1.0
011111011111022120002112022101020000;1;1.0
111111121111112111021211012201102210;1;1.0
011111011111021221002212121200221220;0;0.0
011111000111001211002221022200000000;1;-1.0
011111000111001111011222022200022220;0;0.0
011111222111121211002121022201020021;0;0.0
011111001111001220002222022200000000;1;1.0
011111001111221222101220011200001000;1;1.0
000000001120111200022100020000000000;2;0.0
011111012211102221222111211111210201;1;1.0
000100002120002212002101000000000000;1;-1.0
000000000120001120001220010000000000;1;-1.0
000000000120001220002220111000000000;1;-1.0
011111012111022220002122121100220000;0;0.0
011111012211102221222211212211210221;0;0.0
011111001111021210022112121010200000;1;1.0
011111211111221211222111211111221111;2;2.0
011111011211012110021122222112102000;1;1.0
111111211111211111212111211211010120;1;1.0
011111221111022212112210022210000000;348;346.0
011111000211001222002222022210000000;0;0.0
011111211111121221022212022200021111;0;0.0
000201000210001120001220011000100000;1;1.0
011111201111211111202222222200002000;0;0.0
011111001111001222002220022200000000;748;726.0
011111000211001220002122021000000000;1569;1467.0
111111211111221111221111221111001120;1;1.0
211111221111222111212111221200111111;1;1.0
011111221111022212112222112210002000;0;0.0
211111111111111111212121211021210021;25;25.0
111111211111221212122122022110000100;334;334.0
011111011111222221202121222101020001;0;0.0
011111011111222211202111222111020001;1;1.0
011111011111221221222221221101021001;0;0.0
111111211111211212112122011210011100;1;1.0
011111201111121111002122021200012000;1;1.0
011111011111111121001222011220111220;1;1.0
011111011211222110121122122012102000;0;0.0
011111011111111221022222022202021111;0;0.0
011111011111221221101122011102021000;1;1.0
211111111111102221222111222111222201;0;0.0
211111221111212211211212222112020012;21;19.0
011111012211002210022122021012000000;0;0.0
011111101111112222101220022100000010;1;1.0
000000100120012200011100020100000000;1;-1.0
111111211111221111222111222211002100;0;0.0
011111011111012221102122022102020000;113;97.0
011111121111122111111211222110100010;1;1.0
011111111111222220021222021100021000;0;0.0
111111112111121111001122222202120020;0;0.0
011111101111122111101111222200100000;1;0.0
011111000211001210002112022010020000;3;1.0
211111211111211111221111222111111101;30;30.0
011111011111111221022222022102021200;0;0.0
001000002120002110002100000000000000;1;-1.0
011111011211012110022122222012102000;0;0.0
002211000211001220222222021000000000;0;0.0
000001000110001120002220021000000000;3152;3001.0
011111222111221211212212221102221020;0;0.0
011111012111121111221222012202120020;1;1.0
211111111111111111211111221121211021;23;23.0
211111211111221211211112221112021020;1;-1.0
011111101111112222122220022100000010;0;0.0
002211000210001220002220121000200000;1;1.0
011111011111012220102122022100020000;1;1.0
111111112111121111111222112202120020;0;0.0
211111211111212221221111222101111200;11;11.0
011111000211022210002112021010000000;1;1.0
111111212111221211212122022202020020;0;0.0
211111221111212211211212222222020222;0;0.0
111111211111221212122122121110022100;0;0.0
011111011111111221002122121222221111;0;0.0
011111000211001111002222022200000000;1;1.0
111111211111221212122122022210000000;0;0.0
000000000111021200011100000000000000;1;-1.0
000000001120021200011100000000000000;16;-3.0
011111012111121111202112022100022220;0;0.0
011111101111122122102120022100000100;1;1.0
211111221111222111212111221200111120;0;0.0
211111211111222121201122222102120000;0;0.0
011111100111012220001122022100020000;1;1.0
111111111111121221022212022200021220;0;0.0
011111012111022210002112022110020000;1;1.0
211111211111221211222111221211021021;0;0.0
211111021111022221022211022101021200;0;0.0
211111021111222221121111012101111200;1;1.0
011111011111021221002122022222021220;0;0.0
011111000211001120001122012000102000;1;1.0
011111012111001210012122111012000000;2;1.0
000001002210002110002100000000000000;1;-1.0
011111211111121221022212022100021200;0;0.0
011111000211001220002222022200012000;0;0.0
011111012111022221002211022201020200;1;-1.0
011111121111122112111210222210100000;1;1.0
011111221111022211111211022110000010;1;-1.0
011111211111121221112121111111221111;0;0.0
111111101111121111002222022200002000;394;394.0
011111211111121221112121022211221111;0;0.0
011111201111022122102120022200002100;0;0.0
011111012211002221022111021011000000;1;1.0
111111211111221111122111022211000000;1;1.0
000000012220001210002200000200000000;0;0.0
011111121111122111111211211120101000;1;1.0
011111001111222122102120022100000100;1;1.0
011111012111022220002222111200020200;0;0.0
011111212111221111222222022200020020;0;0.0
211111021211112221211221222221211221;0;0.0
011111011111111211122112111112221220;3;3.0
000000100120012200012100010000010000;1;-1.0
011111012211102221222121211011210001;163;163.0
011111000211022222002112121010200000;0;0.0
011111000211002120021122011000100000;1;1.0
111111121111111111222211122201102222;0;0.0
211111221111222111212211222220111100;0;0.0
011111011211111111212121222021222021;0;0.0
011111111111222221021212022100021200;0;0.0
011111211111122222112220022200000000;1;-1.0
211111121111012120022212022101020000;0;0.0
011111011111021221012212111200021220;0;0.0
211111221111222122211210222201100000;0;0.0
011111111211112110121122122012102000;147;147.0
011111000211021111002222012200102000;0;0.0
011111011211111221211121211021211221;21;21.0
002211000211001210002112021010000000;1;1.0
011111211111221221222211022101021200;0;0.0
011111021111222222112220022200000000;0;0.0
000000000120001200011100000000000000;39;-20.0
000002000121001200001100001000000000;4;-4.0
011111012211022222002112121010200000;0;0.0
011111012111001222012112111010000000;1;1.0
011111200111221222211222221210211000;1;1.0
111111212111221211211112021102021020;1;1.0
111111212111221111211122012202120020;1;1.0
211111122111012221022221022101020001;0;0.0
211111021111012221102121022101020001;1;1.0
011111222111121211112222122202020020;0;0.0
211111021111222121101122012102120000;0;0.0
011111111111112121121221112101120001;1;1.0
211111221111222111212111221110111120;91;91.0
011111000212001210002110021010000000;1;0.0
000000001120011200111100020000000000;3;1.0
011111012211102210012122021012000000;4;2.0
211111021111021221012212112200111220;0;0.0
002211001111001220002122021000000000;1;1.0
011111222111221111201112021100021020;0;0.0
011111012111111211002122022102020120;1;1.0
011111011111111221022211022201021220;1;1.0
111111111111111111021112011110102210;1;1.0
211111221111222111211111222100100010;1;1.0
000000020120022220011220001000000000;0;0.0
000000010111021200002100000000000000;6;2.0
211111211111211211211112222112020000;45;37.0
000000000111001200002100021000000000;7;-5.0
011111211111121221022112022110021200;1;1.0
000002000121001200011100021000000000;4;-2.0
011111000111001111002122021200222220;1;1.0
011111000211001210002122021200010000;1;1.0
011111101111122122101210222201100000;1;-1.0
011111012211002110022122012012102000;0;0.0
111111111111111111021112011110102222;0;0.0
011111011111012210112122111012000000;1;0.0
000000000120001120002220111000000000;1;-1.0
000201000210001111002220021000000000;4;2.0
011111011111111221102221021201221111;1;1.0
011111222111221211212211222221221021;0;0.0
011111011111111121021212222200111220;0;0.0
011111012211102222012122111012000000;1;1.0
211111021111012221111112012100111200;18;18.0
000002000121001200011100121000200000;1;-1.0
011111012111111211001112021102021020;1;1.0
000000000111001120002220000000000000;1;-1.0
011111000111001120002122022100000100;783;773.0
111111121111111111212222111110112222;1;1.0
011111121111122122111222222201100000;0;0.0
111111211111221112122122111220111120;0;0.0
211111111111101221221121211011211201;1;1.0
000000000120021200011100111000000000;1;-1.0
011111000222001220002220121000200000;1;1.0
011111000111201111121112122222122220;1;1.0
111111121111112111102222022200002000;1;1.0
011111221111022212112222111110000000;1;1.0
111111211111221212112122111110000000;1;1.0
211111021111022221001212021100021200;0;0.0
000201000211001210002120021000000000;4;2.0
211111021111022221022212022100021110;0;0.0
000000000111022200012100001000010000;1;-1.0
011111012211102222012112021010000000;177;175.0
011111112111222221022221022101020001;0;0.0
000001010110222100011100000000000000;1;-1.0
011111000111001111011112012222122220;763;757.0
011111001111022111001222012200102000;1;1.0
011111000111022210002112022110020000;1;1.0
000000010120011200011100000000000000;6;-4.0
011111011111022120002112022201020020;0;0.0
011111011111111211122112022112221220;0;0.0
111111212111221111211122222202120020;0;0.0
011111000111021210222112221010200000;1;1.0
011111011111021221001212021200022220;0;0.0
111111121111112111122222012200102000;1;1.0
011111012111111111001122012202120020;1;1.0
011111012111021220222222022100020000;0;0.0
211111211111222211202111222111020001;1;1.0
211111221111222111211111221100101000;1;1.0
011111121111122111122212122222122220;0;0.0
000002000122001112001100010000000000;1;1.0
011111012111121211222222022202020020;0;0.0
211111221111212221221221221101021001;0;0.0
000000002220002110001100010000000000;1;-1.0
211111022211102221222111211111210001;1;1.0
011111012111021221222222022102020000;0;0.0
011111001111022122002120022200002100;0;0.0
111111211111221112121122012210102100;1;1.0
011111011111111221002222121202221220;0;0.0
000211000110001220002220021000000000;3138;2993.0
011111000111001120002112022202002102;0;0.0
211111211111221211212111222211020021;1;1.0
011111011111111121021122012222111220;1;1.0
000000000120001120002210121001200000;1;-1.0
211111021111022221002212021200021111;0;0.0
111111121111122111001222012200102000;386;386.0
000201001110001220002220021000000000;1;-1.0
011111001111022120002212022002020002;0;0.0
000000000120001200002100000000000000;1;-1.0
011111222111121111111222112202120020;1;1.0
111111211111221111122111121111022100;1;1.0
111111111111121111122111122211111111;754;748.0
211111021111012211102112022112020000;1;1.0
211111220111212222211222222110222010;0;0.0
011111012111022221002222111122020000;0;0.0
211111221111222111212111222210112220;0;0.0
011111011211112222212122222012222000;0;0.0
011111222211222221212121211021210021;0;0.0
011111000111001122002120022200002100;0;0.0
011111200111221222212222222210210000;0;0.0
011111001111001120002122022100002100;1;1.0
011111001111022120002212022001020000;1;-1.0
111111112111121211002112022222020220;0;0.0
211111021111221221111122112102111200;0;0.0
111111212111221111212112022200020020;31;31.0
011111011111111221002122021222021111;0;0.0
000000002220002210011200000100000010;1;-1.0
011111211111221121221212012100111200;0;0.0
011111011211112222012222021022222102;0;0.0
000000100120012200011100000000000000;4;-4.0
000000112111212200011100000000000000;1;-1.0
011111000211001120001222012200100000;1;1.0
211111221111222111211111211111110000;156;156.0
211111211111221221201122211102021000;0;0.0
211111221111222111211111211110110010;1;1.0
011111011111211221111122022102020000;1;1.0
011111000111001111011112022210022220;765;759.0
011111222111221211212112221112221020;1;-1.0
211111021111012220102122022100020000;0;0.0
211111121211112222111122111012111100;141;141.0
011111222111221111211112021100021020;1;1.0
211111021111222221221112222100111110;0;0.0
011111012111121211222112022222020220;0;0.0
211111011111011221011212021100021200;1;1.0
011111201111022211102221022200000000;1;1.0
011111011111111221111122012222021220;8;8.0
000000000111022100001100010000000000;1;-1.0
000000001120021100222110120000000000;1;-1.0
011111010211021220002122121000200000;2;0.0
011111012211102210012122021012222000;0;0.0
111111212111221111211122022202122020;0;0.0
011111001111222111102122022100002100;1;-1.0
000000001111021200022100020000000000;1;-1.0
111111211111221112121122012210100000;1;1.0
211111111211112221211221212221211221;25;25.0
211111211111222221222111222201111111;10;10.0
111111212111221211211112022222021020;0;0.0
011111011211012222022112021010000000;1;1.0
011111012111022121001112012200120020;1;1.0
000001000110022100021100021000000000;1;-1.0
011111201111021222101220012200021000;0;0.0
011111000111022120001122012100120000;1;1.0
111111121111111111222211121111102222;365;365.0
111111121111122111022222012200102000;0;0.0
011111001111221222101220012200021000;0;0.0
011111101111122122101220222200100000;0;0.0
011111011211101221221221222211211201;0;0.0
011111211111111112112222022210000000;1;1.0
211111221111222111221211211121111202;0;0.0
211111022111122211222221022201020021;0;0.0
211111211111222221102122022102020000;0;0.0
011111011111021221002212111200021220;1;1.0
011111001111021222012220022200000000;1;1.0
211111021111221221112112112200111220;0;0.0
011111011111222121201121212101120001;1;1.0
000000000120001120002210000001000000;1;-1.0
211111111111102221222121211011210001;45;45.0
011111111111222120022212022101020000;0;0.0
111111212111221211212112022222020220;0;0.0
111111112111121211002122022202020020;0;0.0
011111121111122111111111222200100000;335;335.0
011111222111221111212112022200020020;0;0.0
011111000211001220002122022000002000;0;0.0
011111012211002210022112021010000000;352;341.0
011111011111111121102211021111221220;1;1.0
211111021211112221211221212221211221;0;0.0
011111211111221221222212022100021110;0;0.0
011111210111211222211222222120222012;0;0.0
011111222211222221222121212011210201;0;0.0
211111211111221111211112212212120020;11;11.0
011111000211001220002122021000222000;0;0.0
011111012111121211221212021102021020;1;1.0
011111001111222122102210022201000000;1;1.0
011111011211101221221121211011211201;52;52.0
011111000111001120002122021200011100;1;1.0
011111011211022120002112121001200000;1;-1.0
011111012111022222012112111010000000;0;0.0
000000000120001111002220021000000000;5;-3.0
000000000120022200021100011000100000;1;1.0
011111000111001111011222022200022100;768;762.0
011111012111111111211112022200020020;36;36.0
000000001120222200111100010000010000;1;-1.0
011111011211112221012121022021222021;0;0.0
011111012211102221012121021011000001;1;1.0
011111002211002220012122022000002000;0;0.0
011111011211112222012122021012210000;3;1.0
000000012111022200001111010000000000;1;-1.0
011111001111222212102222022210000000;0;0.0
011111201111121111002211022201002000;1;1.0
211111111111012221102122022102020000;1;0.0
011111001111001220002122022000002000;3;1.0
011111100111101111121112122222122220;758;752.0
211111221111222111211111221100100100;1;1.0
000000000120022120001120001100000000;1;-1.0
011111011111111221022212022100021200;24;24.0
211111211111221221212121222201020021;0;0.0
011111121111122111112211211220101020;0;0.0
011111012211022220002122121000200000;0;0.0
011111012111022221002112022100020000;352;307.0
